,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_augmented,exp-minus-sim
44319,TmMn2Ir,664,1039582.6262504522,True,1039989.0382274373,406.4119769850513
44320,TmMn2O5,721,763833.1619292275,True,762780.0260895953,-1053.1358396322466
44321,TmMn2Pt,936,948939.8760119462,True,940346.7734845623,-8593.102527383948
44322,TmMn2Sb,420,758080.5977997117,True,705776.0530409875,-52304.54475872428
44323,TmMn2Si,882,494021.8398214774,True,457850.4774793595,-36171.362342117936
44324,TmMn2Sn,575,771289.2544817812,True,771034.4141804592,-254.84030132193584
44325,TmMn2ZnO6,618,608284.0309279889,True,485494.9966400401,-122789.03428794886
44326,TmMn4(CuO4)3,312,485353.7191339479,True,503922.7577596939,18569.038625745976
44327,TmMn6(GaSn2)2,311,566327.3110116181,True,539175.0098750235,-27152.301136594615
44328,TmMn6(Sn2Ge)2,418,540788.5523505718,True,576883.4454169811,36094.89306640928
44329,TmMnAl2,337,406042.6069525395,True,406536.27357373614,493.6666211966076
44330,TmMnAs,109,446573.72885184735,True,420269.8064769758,-26303.92237487156
44331,TmMnAs2,461,456676.203008196,True,452909.2974260506,-3766.9055821454385
44332,TmMnAu2,613,506982.92795302457,True,641637.0276676838,134654.0997146592
44333,TmMnBi,514,376915.2704087914,True,349885.00407534896,-27030.266333442414
44334,TmMnCo2,291,754159.3735660707,True,745547.3125962568,-8612.060969813843
44335,TmMnGa2,206,461436.1104580113,True,399645.80081755173,-61790.30964045954
44336,TmMnGe,350,496959.68406308,True,497363.0675179414,403.3834548614104
44337,TmMnGe2,912,395685.9453108562,True,397237.34962037636,1551.4043095201487
44338,TmMnHg2,453,452795.771070482,True,468440.4845898261,15644.713519344106
44339,TmMnIn2,833,396268.6656743718,True,397525.84492474963,1257.1792503778124
44340,TmMnIr,795,660058.3396628335,True,662745.0007517656,2686.6610889320727
44341,TmMnIr2,210,602154.3242699637,True,596815.527098558,-5338.797171405633
44342,TmMnNi2,841,664393.6938144976,True,610330.7553484231,-54062.93846607441
44343,TmMnPd2,335,565964.3771274078,True,709616.6698884759,143652.2927610681
44344,TmMnPt,953,575459.7641348289,True,567349.239465838,-8110.524668990984
44345,TmMnPt2,4,591410.453789764,True,589605.976361562,-1804.4774282019353
44346,TmMnRh2,422,618524.8194151781,True,606107.6872471992,-12417.13216797891
44347,TmMnRu2,656,457881.6691501022,True,505282.39494987216,47400.72579976998
44348,TmMnSb2,487,371433.6742370917,True,357951.1868344501,-13482.487402641564
44349,TmMnSi,908,587261.5282381526,True,625320.2762992701,38058.74806111748
44350,TmMnSi2,906,131455.56201008207,True,509831.7920582107,378376.23004812864
44351,TmMnSn2,243,342790.88715072215,True,336949.64217831683,-5841.244972405315
44352,TmMnTe,497,311253.98622827616,True,303633.3463968551,-7620.639831421082
44353,TmMnTe2,272,375162.2177781345,True,1386790.2542212335,1011628.036443099
44354,TmMoO3,717,189485.3890671756,True,345006.75315156183,155521.36408438624
44355,TmMoPd2,817,343330.344727821,True,332687.49113607244,-10642.853591748571
44356,TmMoRh2,889,158079.16025724236,True,145538.44834244828,-12540.711914794083
44357,TmN7O15,958,114504.01351825212,True,88812.7494717185,-25691.264046533615
44358,TmNbAl2,758,179163.4004062039,True,147046.8995978925,-32116.500808311393
44359,TmNbAu2,596,144847.09939818172,True,145280.72400233414,433.6246041524282
44360,TmNbGa2,704,194388.15875747157,True,190349.70236167786,-4038.456395793706
44361,TmNbGe,197,148570.47923932158,True,107369.63441786266,-41200.844821458915
44362,TmNbGe2,731,155875.40667044104,True,155690.9371603426,-184.4695100984245
44363,TmNbIn2,989,189041.60669764472,True,164246.9021814275,-24794.70451621723
44364,TmNbO3,162,127752.22834801962,True,446450.67784688796,318698.4494988683
44365,TmNbPd2,2,71830.2269891649,True,66765.24728656614,-5064.979702598765
44366,TmNbSi,551,153026.56505765396,True,169435.22176073157,16408.656703077606
44367,TmNi2Ru,728,218798.38645906912,True,245300.42234851784,26502.035889448714
44368,TmNi3,284,66937.00201927875,True,60869.39150334905,-6067.6105159297
44369,TmNi5,493,165191.39421367386,True,162756.01170500153,-2435.3825086723373
44370,TmNiIr,967,111675.91683759772,True,154804.23539999715,43128.318562399436
44371,TmNiPt2,841,68320.88690142591,True,295871.92899584916,227551.04209442326
44372,TmNiRh2,886,146792.97756266367,True,130364.18200025859,-16428.79556240508
44373,TmNp3,489,1145864.944468974,True,1151927.6574501898,6062.712981215911
44374,TmNpAl2,941,429628.6143231467,True,568978.6750092716,139350.0606861249
44375,TmNpAs,24,636030.8220317548,True,622353.0170023517,-13677.805029403069
44376,TmNpAs2,113,418108.8082040528,True,412587.8666633244,-5520.941540728381
44377,TmNpBi2,999,376654.53493491927,True,364267.9582394316,-12386.57669548766
44378,TmNpGa2,114,440201.8757862381,True,439706.09042021626,-495.7853660218534
44379,TmNpIr,741,588912.195328748,True,561230.6470584873,-27681.548270260682
44380,TmNpIr2,678,392783.5125534272,True,440093.10559349775,47309.593040070555
44381,TmNpO3,224,488333.967198094,True,460754.2904156172,-27579.676782476832
44382,TmNpOs2,979,337360.940909392,True,319898.70047512656,-17462.240434265463
44383,TmNpPd2,493,491025.96438303945,True,486015.2209616215,-5010.743421417952
44384,TmNpPt,37,567457.1380083634,True,561082.8085937717,-6374.329414591775
44385,TmNpRh2,869,431152.4964236656,True,405590.3707582993,-25562.1256653663
44386,TmNpRu2,485,361717.6094160115,True,344877.77249309304,-16839.836922918446
44387,TmNpSb2,251,376191.70469269314,True,452631.9848584565,76440.28016576334
44388,TmNpSi2,639,421142.7639693115,True,418643.2083852794,-2499.5555840320885
44389,TmNpTe2,145,484151.6208495415,True,492887.82609867805,8736.205249136547
44390,TmO2,5,212171.92624305855,True,208881.66228924147,-3290.263953817077
44391,TmOsO3,683,316730.7368163253,True,312383.80777789105,-4346.929038434231
44392,TmOsPd2,714,229458.2022569633,True,269133.68048597284,39675.478229009546
44393,TmPaAl2,462,54926.289809562986,True,54933.72182432791,7.432014764926862
44394,TmPaAs,631,223840.6349202028,True,220770.11595463677,-3070.518965566036
44395,TmPaAs2,393,115442.93606074208,True,127251.27064501299,11808.33458427091
44396,TmPaBi2,773,141675.83738542744,True,143896.01647938552,2220.1790939580824
44397,TmPaGa2,166,90606.17220109292,True,148621.85566824354,58015.68346715062
44398,TmPaGe,866,142108.56253494852,True,128244.06280855299,-13864.49972639553
44399,TmPaHg2,805,187322.73562338392,True,173095.30022795443,-14227.435395429493
44400,TmPaIn2,13,115450.54877136178,True,96742.51075691877,-18708.03801444301
44401,TmPaO3,41,184726.61593698803,True,170342.75423753215,-14383.861699455883
44402,TmPaOs,319,66874.7506403701,True,60305.51915016891,-6569.231490201186
44403,TmPaPb2,292,179569.76231645857,True,193038.14264109073,13468.380324632162
44404,TmPaPt,961,108716.3145464052,True,110904.27850066636,2187.963954261155
44405,TmPaSb2,137,120252.49424591518,True,118039.8583204844,-2212.6359254307754
44406,TmPaSi,833,125635.75164360016,True,365247.77100743563,239612.01936383545
44407,TmPaSn2,310,127853.1945394796,True,99210.59689494273,-28642.597644536872
44408,TmPaTe2,371,112528.34933831444,True,105105.0146933535,-7423.334644960938
44409,TmPdO3,762,182234.1651950816,True,169693.4532802875,-12540.711914794083
44410,TmPtO3,137,182396.2398583728,True,215551.54695520198,33155.30709682917
44411,TmPu2As,37,1190964.0104773284,True,1295357.8194578588,104393.80898053036
44412,TmPu2Ir,133,1159721.5722931137,True,1276788.7931157802,117067.22082266654
44413,TmPu2Sb,742,1099853.4127867608,True,1085625.9773913315,-14227.435395429377
44414,TmPu2Sn,223,1094468.367092007,True,1081225.0727780447,-13243.294313962338
44415,TmPu2Te,822,1071427.972880445,True,1066073.1004111515,-5354.872469293419
44416,TmPu3,439,1490499.739797199,True,1468656.1958495881,-21843.54394761077
44417,TmPuAg2,259,601939.1488402742,True,608265.6483953259,6326.499555051676
44418,TmPuAl2,551,553026.2018552505,True,553578.8809899539,552.6791347033577
44419,TmPuAs,475,783434.4875213719,True,764523.9314242932,-18910.55609707872
44420,TmPuAs2,599,542569.0117233366,True,535811.6670239262,-6757.344699410489
44421,TmPuBi2,420,476448.1724780925,True,477472.4427437249,1024.2702656324254
44422,TmPuCd2,445,613124.3111237594,True,618604.5190281696,5480.207904410199
44423,TmPuGe,180,720507.2642863294,True,651432.4562975788,-69074.80798875063
44424,TmPuGe2,257,589744.1032530521,True,865939.1399355554,276195.0366825033
44425,TmPuHg2,611,545896.9277011454,True,560667.8559338154,14770.928232669947
44426,TmPuIr,902,705980.1738452167,True,645212.7878444619,-60767.386000754894
44427,TmPuIr2,261,537704.2545937059,True,530050.6846876773,-7653.56990602857
44428,TmPuNi2,396,697294.7198728313,True,700421.861978558,3127.142105726758
44429,TmPuO3,138,558103.6738341228,True,1090517.886987825,532414.2131537021
44430,TmPuOs,542,640890.3914623813,True,673558.5949101441,32668.20344776276
44431,TmPuPb2,232,519190.89632696897,True,499917.6554563031,-19273.240870665875
44432,TmPuPd2,88,654841.1304688407,True,590404.3458550938,-64436.78461374692
44433,TmPuPt,294,735314.1927917555,True,849176.1455542397,113861.9527624842
44434,TmPuPt2,176,622225.2362062032,True,620123.8648614873,-2101.371344715939
44435,TmPuRh,923,710663.5677117049,True,702873.9732863281,-7789.5944253767375
44436,TmPuRh2,40,591649.9258720767,True,594231.323345869,2581.3974737923127
44437,TmPuSb2,987,482212.2339312919,True,390446.1409813024,-91766.09294998948
44438,TmPuSi,120,735883.7187636403,True,730179.6383062294,-5704.0804574108915
44439,TmPuSi2,456,612910.5177869552,True,583892.5570430408,-29017.960743914475
44440,TmPuSn2,1000,527220.3567017751,True,520501.5351143107,-6718.821587464423
44441,TmPuTe,332,753550.8543874284,True,900887.0147329093,147336.1603454809
44442,TmPuTe2,330,575484.194655732,True,573094.2957528426,-2389.8989028894575
44443,TmPuTl2,656,533846.437300234,True,510909.21747440385,-22937.219825830136
44444,TmPuZn2,301,673706.2798507613,True,679710.550415822,6004.270565060666
44445,TmReO3,773,309048.28938172327,True,965964.1539396587,656915.8645579354
44446,TmRePt2,49,293978.96735246055,True,280762.0251689955,-13216.942183465057
44447,TmRh2Pb,331,54135.78028947657,True,63556.575584662416,9420.795295185846
44448,TmRhO3,325,246515.5134280153,True,233522.1411176732,-12993.372310342122
44449,TmRu3,858,71683.75308459747,True,93467.03800331359,21783.28491871612
44450,TmRuO3,629,362931.0870430144,True,309904.0570057133,-53027.03003730113
44451,TmRuPt,226,225922.81147248225,True,214311.55229882052,-11611.259173661732
44452,TmRuRh2,212,421519.4842537168,True,373572.3855864382,-47947.098667278595
44453,TmSc2CdO6,522,76972.75445025542,True,69454.76674891904,-7517.9877013363875
44454,TmSc2Ga,111,126457.7281439686,True,119773.97759792568,-6683.750546042924
44455,TmSc2Ge,48,124305.80674709,True,554173.5887940573,429867.78204696724
44456,TmSc2Hg,284,115000.41866846247,True,93589.06975469446,-21411.348913768015
44457,TmSc2In,535,127946.421711456,True,128246.48726661903,300.0655551630334
44458,TmSc2Pt,227,144343.38096621624,True,161411.97816486112,17068.597198644886
44459,TmSc2Tl,700,154215.4437919807,True,268077.3965544649,113861.95276248417
44460,TmSc2ZnO6,291,99996.22744717856,True,92246.89325921939,-7749.334187959175
44461,TmScBi,725,158653.82820120754,True,148717.4455451758,-9936.382656031725
44462,TmScPb,161,94257.30701341773,True,60957.39842714231,-33299.908586275415
44463,TmScTe,879,120476.23138022944,True,118203.1810536689,-2273.0503265605366
44464,TmScTe2,778,116535.39467144804,True,89140.3267305611,-27395.067940886947
44465,TmSe2NO11,555,67044.5165863256,True,66870.87857795635,-173.6380083692493
44466,TmSi(HO2)2,57,91145.56045153094,True,50522.14285622668,-40623.41759530426
44467,TmSiO4,243,127986.62692430422,True,126699.82865793623,-1286.7982663679868
44468,TmSiOs,452,88052.9956451318,True,69386.68704634448,-18666.30859878732
44469,TmSiRu,474,100641.03040983838,True,87836.50311194216,-12804.527297896217
44470,TmSnO3,736,59455.07409904295,True,59386.3318507152,-68.7422483277478
44471,TmSnRh2,45,50423.04353747593,True,534096.7074026215,483673.6638651456
44472,TmTaGa2,543,113637.03864168444,True,115942.60969201163,2305.571050327184
44473,TmTaO3,214,128838.3935765135,True,122326.57042814411,-6511.823148369382
44474,TmTc2PbO6,395,316552.0128251616,True,301320.8872097769,-15231.12561538472
44475,TmTcAs,646,218380.4724625417,True,153067.00791476681,-65313.46454777487
44476,TmTcGe,934,50701.56115787605,True,218849.54469282372,168147.98353494768
44477,TmTcIr2,889,494926.2631977627,True,490789.96637656883,-4136.296821193886
44478,TmTcO3,979,402385.1678930729,True,392712.542759369,-9672.62513370387
44479,TmTcPt,147,320906.0845761727,True,269264.8454303294,-51641.23914584331
44480,TmTcPt2,846,315717.17821036786,True,309342.848795776,-6374.3294145918335
44481,TmTcTe2,675,182021.92209677683,True,183366.99053396867,1345.0684371918323
44482,TmTe2Mo,344,100884.17469213175,True,369210.367894481,268326.19320234924
44483,TmTeRu2,844,112652.81600301292,True,108575.59796823304,-4077.218034779886
44484,TmThTe,281,87562.31782908547,True,72111.1127435954,-15451.205085490074
44485,TmTi2PbO6,438,74153.09337566925,True,71890.60906890761,-2262.4843067616457
44486,TmTi2Sn,913,87935.07104796043,True,76489.46577634715,-11445.605271613284
44487,TmTiAg2,558,204787.9700322013,True,132654.81608857962,-72133.15394362167
44488,TmTiAl2,472,107896.82009295076,True,183154.74234316737,75257.92225021661
44489,TmTiAs,505,202411.9809295876,True,199769.33809117376,-2642.642838413827
44490,TmTiAs2,934,169851.6968367691,True,161207.3038220425,-8644.393014726578
44491,TmTiAu2,35,170849.44924601397,True,169198.4416288779,-1651.0076171360852
44492,TmTiBi2,889,175509.3712777035,True,897982.2173046742,722472.8460269708
44493,TmTiCd2,612,141436.7939706638,True,109194.82515679128,-32241.968813872518
44494,TmTiCo2,709,141458.63687750988,True,107622.1348574243,-33836.50202008558
44495,TmTiCu2,502,176306.83948331443,True,172926.25216914105,-3380.5873141733755
44496,TmTiGa,21,179955.25705953772,True,252621.31659244237,72666.05953290465
44497,TmTiGa2,529,109697.93057156762,True,54768.547820610576,-54929.38275095704
44498,TmTiGe,721,134150.48465573354,True,114215.61461851283,-19934.87003722071
44499,TmTiGe2,920,237495.8477644744,True,276110.28915207414,38614.44138759974
44500,TmTiHg2,333,166136.03510895898,True,162273.05453826397,-3862.9805706950137
44501,TmTiIn2,374,150335.16863012302,True,124036.1685297332,-26299.00010038982
44502,TmTiIr,863,51315.67052585696,True,149128.67052747874,97813.00000162178
44503,TmTiO3,54,156672.1602245596,True,201492.1046519066,44819.944427346985
44504,TmTiPb2,784,220165.9024522282,True,218438.06558065044,-1727.836871577776
44505,TmTiPt,897,111077.85772852878,True,105859.53852803017,-5218.319200498605
44506,TmTiSb2,900,168835.18060106205,True,170101.9725715045,1266.7919704424567
44507,TmTiSi,403,245185.58653526384,True,196016.3958116976,-49169.19072356622
44508,TmTiSi2,450,237650.32796458507,True,234386.43827632366,-3263.8896882614063
44509,TmTiSn2,753,226563.0607612611,True,180034.1846283888,-46528.876132872305
44510,TmTiTe2,257,98938.82632062145,True,106352.71561345237,7413.8892928309215
44511,TmTiTl2,319,185856.06036746025,True,186315.1250425101,459.0646750498563
44512,TmTiZn2,161,127832.16660063638,True,125919.30879254246,-1912.8578080939187
44513,TmU2O4,953,538663.5225183505,True,524918.5089997232,-13745.013518627267
44514,TmU2S3O2,493,297060.5499692222,True,297358.67625750136,298.1262882791343
44515,TmU3,908,284918.6135112457,True,260028.73918950133,-24889.87432174437
44516,TmUAl2,322,290285.93011543545,True,287134.3703376595,-3151.559777775954
44517,TmUAs,984,461754.05057414126,True,466331.2451112219,4577.19453708065
44518,TmUAs2,47,286753.7598525513,True,459034.6040314156,172280.84417886432
44519,TmUAu2,827,301431.5677335962,True,248404.53769629507,-53027.03003730113
44520,TmUGa2,373,306870.726285171,True,290030.88936225255,-16839.836922918446
44521,TmUGe2,429,315276.8074452424,True,372202.166433351,56925.35898810858
44522,TmUIr,290,388523.8324250092,True,392104.5376815507,3580.7052565414924
44523,TmUO3,541,326874.76365028194,True,313340.8711120208,-13533.892538261134
44524,TmUOs2,16,188192.71836701623,True,187647.0738926067,-545.6444744095206
44525,TmUPd2,854,298922.99006593385,True,714152.3590456013,415229.3689796675
44526,TmUPt,341,370597.3227301487,True,366264.8684229199,-4332.4543072287925
44527,TmUPt2,648,280709.7816850279,True,282917.3416066204,2207.559921592532
44528,TmURu2,675,209090.15347672024,True,311750.8411500475,102660.68767332725
44529,TmUSb2,806,257574.1161143724,True,253136.75353465747,-4437.362579714914
44530,TmUSi2,586,319870.24517510907,True,319222.10341202305,-648.1417630860233
44531,TmUTc2,685,95373.49136973004,True,63464.85134341603,-31908.64002631401
44532,TmUTe2,448,348362.042714835,True,421300.5440713931,72938.50135655806
44533,TmUTe4,464,123046.5952303506,True,120253.44405094256,-2793.1511794080434
44534,TmUTe6,718,95300.49051710566,True,95417.38226335961,116.8917462539539
44535,TmV2CdO6,190,236477.2315942345,True,151048.47705240172,-85428.75454183278
44536,TmV2O2,895,630036.4228125556,True,658642.9088823339,28606.48606977833
44537,TmV2O4,23,536270.9944778484,True,658516.9318314506,122245.93735360214
44538,TmV2ZnO6,50,228004.54717694529,True,280880.15574304166,52875.60856609637
44539,TmVAs,756,553664.0549008959,True,535419.0348890066,-18245.020011889283
44540,TmVAs2,706,235368.9466536343,True,241626.15318321637,6257.206529582065
44541,TmVAu2,356,383426.55301652977,True,422186.9665465103,38760.41352998052
44542,TmVBi2,706,239955.2037025306,True,240701.82888327044,746.6251807398512
44543,TmVGa2,942,353094.28071823466,True,346896.6335283455,-6197.647189889161
44544,TmVGe,239,278290.1346533495,True,100389.8476091132,-177900.28704423632
44545,TmVIn2,909,337500.97210693,True,340772.686509334,3271.7144024040317
44546,TmVIr,518,116837.20083771327,True,593066.9471658332,476229.74632811995
44547,TmVNi2,310,387120.17353562056,True,401379.40160710807,14259.228071487509
44548,TmVPd2,482,388962.0208270327,True,389501.7079071249,539.6870800922043
44549,TmVPt,263,421669.4028459769,True,360159.91487768455,-61509.48796829232
