composition,Tc_exp
TaS2,0.9
Tb,220.75
Tb(Al2Cr)4,12.0
Tb(Al2Cu)4,22.0
Tb(Al2Fe)4,165.3
Tb(Al5Fe)2,17.6
Tb(AlC)3,89.0
Tb(AlCu)6,33.4
Tb(AlFe)6,335.0
Tb(Cd10Ni)2,7.5
Tb(Co2B)6,154.4
Tb(CrFe5)2,525.0
Tb(Fe3Mo)3,259.0
Tb(Fe5Mo)2,390.0
Tb(Fe5Re)2,438.0
Tb(Fe5Si)2,581.0
Tb(FeGe)6,7.8
Tb(FeP3)4,10.0
Tb(FeSn)6,19.0
Tb(GaFe)6,492.0
Tb(HO)3,3.71
Tb(MnAl)6,8.0
Tb(MnAl2)4,21.0
Tb(MnGe)2,95.0
Tb(MnH)2,272.0
Tb(MnSi)2,58.5
Tb(MnSn)6,423.0
Tb(P3Os)4,2.0
Tb(SiRu)2,56.0
Tb(VCo5)2,475.0
Tb(VFe5)2,570.0
Tb(Y2Co5)2,38.0
Tb(Y2Fe5)2,579.0
Tb(Zn10Fe)2,66.0
Tb0.0025Gd0.9975Al2,170.0
Tb0.02Gd0.98Al2,170.0
Tb0.05Al20Fe79.95,943.65
Tb0.05Gd0.95Al2,170.0
Tb0.05Nd0.95Ni1,27.7
Tb0.15Al20Fe79.85,943.65
Tb0.15Ho0.85Mn0.5Fe1.5,440.0
Tb0.15Ho0.85Mn1.5Fe0.5,130.0
Tb0.15Ho0.85Mn1Fe1,249.0
Tb0.15Nd0.85Ni1,27.2
Tb0.16Dy0.42Ho0.42Co2,128.0
Tb0.1Al20Fe79.9,943.65
Tb0.1Ce0.9Mn2Ge2,323.0
Tb0.1Gd0.9Dy0.1Ho0.1Er0.1,279.0
Tb0.1Gd0.9Fe3,731.0
Tb0.1Gd0.9Mn6Sn6,438.0
Tb0.1Gd0.9Ni1,72.0
Tb0.1Gd0.9Ni1H4,14.0
Tb0.1Ho0.9Co2,97.0
Tb0.1Mn34In15.9Ni50,307.0
Tb0.1Nd0.9Co3,386.0
Tb0.1Nd0.9Ni1,27.4
Tb0.1Nd1.9Fe12Co2B1,726.0
Tb0.1Pr0.45Nd0.45Fe1.93,541.0
Tb0.1Pr0.9Fe0.772Co1.158,390.0
Tb0.1Pr0.9Ni1,24.0
Tb0.1Y0.9,52.0
Tb0.23Zr0.77Ni2,35.0
Tb0.25Dy0.75Ni2,24.15
Tb0.25Er0.75Ni2,13.6
Tb0.25Er0.75Ti0.85Ge1Mo0.15,131.0
Tb0.25Gd0.75N1,56.25
Tb0.25Ho0.75N1,25.88
Tb0.25Ho0.75Ni2,18.6
Tb0.25Pr0.75Al2,48.0
Tb0.25Sm0.75Fe1Si1Ni3,166.0
Tb0.26Gd0.74,278.0
Tb0.27Dy0.73Fe2,665.0
Tb0.27Dy0.73Mn0.25Fe1.75,560.0
Tb0.27Dy0.73Mn0.5Fe1.5,494.0
Tb0.27Dy0.73Mn1Fe1,275.0
Tb0.29Pr0.071Dy0.639Fe1.97,620.0
Tb0.29Pr0.213Dy0.497Fe1.97,616.0
Tb0.2Ce0.6Pr0.2Fe2,377.0
Tb0.2Ce0.8Mn2Ge2,324.0
Tb0.2Ce0.8Ru2,4.7
Tb0.2Gd0.2Dy0.2Ho0.2Er0.2Ni2,32.0
Tb0.2Gd0.3Dy0.5Co2,270.0
Tb0.2Gd0.4Dy0.4Al0.1Co1.9,285.0
Tb0.2Gd0.4Dy0.4Co2,285.0
Tb0.2Gd0.5Dy0.3Al0.1Co1.9,315.0
Tb0.2Gd0.5Dy0.3Co2,315.0
Tb0.2Gd0.8,275.0
Tb0.2Gd0.8Co2,370.0
Tb0.2Gd0.8Dy0.2Ho0.2Er0.2,268.0
Tb0.2Gd0.8Fe3,721.0
Tb0.2Gd0.8Mn6Sn6,441.5
Tb0.2Ho0.8Co2,115.0
Tb0.2La0.8Ni2,8.0
Tb0.2Nd0.1Dy0.7Fe1.544Co0.386,685.0
Tb0.2Nd0.8Co3,402.0
Tb0.2Nd0.8Fe1.52Co0.38,613.0
Tb0.2Pr0.8Mn2Ge2,340.0
Tb0.2Y0.8Co2,38.0
Tb0.2Y0.8Fe2,570.0
Tb0.2Y0.8Mn6Sn6,353.0
Tb0.31Co0.69,520.0
Tb0.33Y0.67Fe2,596.0
Tb0.36Dy0.64Fe1.6Co0.4,706.45
Tb0.36Dy0.64Fe1.7Co0.3,694.65
Tb0.36Dy0.64Fe1.8Co0.2,689.85
Tb0.36Dy0.64Fe2,661.95
Tb0.36Dy0.64Mn0.2Fe1.8,592.35
Tb0.36Dy0.64Mn0.3Fe1.7,570.85
Tb0.36Dy0.64Mn0.4Fe1.6,531.45
Tb0.3Ce0.7Mn2Ge2,327.0
Tb0.3Dy0.35Ho0.35Al0.25Co1.75,155.0
Tb0.3Dy0.35Ho0.35Co2,146.0
Tb0.3Dy0.35Ho0.35Fe0.25Co1.75,351.0
Tb0.3Dy0.35Ho0.35Fe0.25Co1.75H3.2,68.0
Tb0.3Dy0.7Fe0.45Co0.55,723.15
Tb0.3Dy0.7Fe0.4Co0.6,723.15
Tb0.3Dy0.7Fe0.6Co0.4,723.15
Tb0.3Dy0.7Fe0.9Co0.1,723.15
Tb0.3Dy0.7Fe1.95,655.65
Tb0.3Dy0.7Fe2,363.15
Tb0.3Ga19Fe81,1100.0
Tb0.3Gd0.7,275.0
Tb0.3La0.7Ni2,13.0
Tb0.3Mn20.9O78.8,87.5
Tb0.3Mn34In15.7Ni50,307.0
Tb0.3Nd0.1Dy0.6Fe1.544Co0.386,689.0
Tb0.3Nd0.7Co3,418.0
Tb0.3Pr0.15Dy0.55Fe1.55B0.3,655.0
Tb0.3Pr0.15Dy0.55Fe1.65B0.2,657.0
Tb0.3Pr0.15Dy0.55Fe1.75B0.1,653.0
Tb0.3Pr0.15Dy0.55Fe1.85,654.0
Tb0.3Pr0.1Dy0.6Fe2,651.0
Tb0.3Pr0.1Dy0.6Mn0.05Fe1.95,627.0
Tb0.3Pr0.1Dy0.6Mn0.15Fe1.85,570.0
Tb0.3Pr0.1Dy0.6Mn0.1Fe1.9,596.0
Tb0.3Pr0.1Dy0.6Mn0.2Fe1.8,553.0
Tb0.3Pr0.7Al2,52.0
Tb0.3Pr0.7Fe0.772Co1.158,390.0
Tb0.3Y0.7Co2,67.0
Tb0.3Y0.7Ni2B2C1,1.26
Tb0.45Y0.55Fe2,610.0
Tb0.47Au0.53,4.2
Tb0.4Ce0.6Ru2,12.3
Tb0.4Co0.6,300.0
Tb0.4Dy0.3Ho0.3Al0.25Co1.75,182.0
Tb0.4Dy0.3Ho0.3Co2,158.0
Tb0.4Dy0.3Ho0.3Fe0.25Co1.75,366.0
Tb0.4Gd0.6,271.0
Tb0.4Gd0.6Co2,347.0
Tb0.4Gd0.6Dy0.4Ho0.4Er0.4,244.0
Tb0.4Gd0.6Fe3,699.0
Tb0.4Gd0.6Mn6Sn6,432.0
Tb0.4Ho0.6Co2,149.0
Tb0.4La0.6Ni2,18.0
Tb0.4Mn34In15.6Ni50,311.0
Tb0.4Nd0.1Dy0.5Fe1.544Co0.386,693.0
Tb0.4Nd0.6Co3,425.0
Tb0.4Pr0.3Nd0.3Fe1.93,598.0
Tb0.4Pr0.6Mn2Ge2,344.0
Tb0.4Y0.6Co2,98.0
Tb0.4Y0.6Mn6Sn6,380.0
Tb0.503Cu0.497,23.0
Tb0.5Ce0.5Mn2Ge2,336.0
Tb0.5Dy0.25Ho0.25Al0.25Co1.75,181.0
Tb0.5Dy0.25Ho0.25Co2,169.0
Tb0.5Dy0.25Ho0.25Fe0.25Co1.75,360.0
Tb0.5Dy0.5Ni2,28.6
Tb0.5Er0.5Ni2,21.0
Tb0.5Er0.5Ti0.85Ge1Mo0.15,194.0
Tb0.5Gd0.5,262.0
Tb0.5Gd0.5Co2,335.0
Tb0.5Gd0.5Fe3,695.0
Tb0.5Gd0.5N1,52.5
Tb0.5Ho0.5,74.0
Tb0.5Ho0.5N1,31.15
Tb0.5Ho0.5Ni2,25.6
Tb0.5La0.5Ni2,24.0
Tb0.5Mn34In15.5Ni50,313.0
Tb0.5Nd0.1Dy0.4Fe1.544Co0.386,697.0
Tb0.5Nd0.5Co3,442.0
Tb0.5Nd1.5Co14B1,1009.0
Tb0.5Nd1.5Fe14B1,599.0
Tb0.5Nd1.5Fe17,360.0
Tb0.5Pr0.5Mn2Ge2,344.0
Tb0.5Sm0.5Fe1Si1Ni3,120.0
Tb0.5Y0.5Co2,128.0
Tb0.63Y0.37,176.0
Tb0.6Ce0.2Pr0.2Fe2,603.0
Tb0.6Gd0.4Co2,304.0
Tb0.6Gd0.4Dy0.6Ho0.6Er0.6,221.0
Tb0.6Gd0.4Fe3,687.0
Tb0.6Gd0.4Mn6Sn6,428.0
Tb0.6Ho0.4Co2,182.0
Tb0.6Nd0.1Dy0.3Fe1.544Co0.386,701.0
Tb0.6Nd0.4Co3,452.0
Tb0.6Pr0.4Mn2Ge2,344.0
Tb0.6Y0.4Co1C2,18.0
Tb0.6Y0.4Co2,154.0
Tb0.6Y0.4Mn6Sn6,397.0
Tb0.75Dy0.25Ni2,32.599999999999994
Tb0.75Er0.25Ni2,29.0
Tb0.75Er0.25Ti0.85Ge1Mo0.15,242.0
Tb0.75Gd0.25N1,50.75
Tb0.75Ho0.25N1,37.45
Tb0.75Ho0.25Ni2,31.1
Tb0.75Nd0.25,180.0
Tb0.75Pr0.25,163.5
Tb0.75Pr0.25Mn2Ge2,340.0
Tb0.75Y0.25Co3B2,83.5
Tb0.7Ce0.3Mn2Ge2,339.0
Tb0.7Gd0.3,253.0
Tb0.7Gd0.3Co2,275.0
Tb0.7La0.3Ni2,29.0
Tb0.7Nd0.3Co3,468.0
Tb0.7Pr0.3Fe1.93B0.15,703.0
Tb0.7Pr0.3Mn2Ge2,340.0
Tb0.7Y0.3Co2,176.0
Tb0.865Y0.135,205.0
Tb0.8Er0.2Mn6Sn6,417.0
Tb0.8Gd0.2Co2,232.0
Tb0.8Gd0.2Fe3,667.0
Tb0.8Gd0.2Mn6Sn6,423.0
Tb0.8Ho0.2Co2,210.0
Tb0.8La0.2Ni2,32.0
Tb0.8Lu0.2Mn6Sn6,419.0
Tb0.8Nd0.2Co3,470.0
Tb0.8Nd0.2Mn6Ge6,450.0
Tb0.8Tm0.2Mn6Sn6,420.0
Tb0.8Y0.2Co2,197.0
Tb0.8Y0.2Fe2,670.0
Tb0.8Y0.2Mn6Sn6,408.0
Tb0.95Y0.05Al1Ni1,47.0
Tb0.95Y0.05Co3B2,28.0
Tb0.9Gd0.1Mn6Sn6,422.0
Tb0.9Gd0.1Ni1,68.0
Tb0.9Gd0.1Ni1H4,12.0
Tb0.9Nd0.1Co3,475.0
Tb0.9Y0.1Co2,217.0
Tb0.9Y0.1Co3B2,25.0
Tb0.9Y0.1Mn6Sn6,412.0
Tb1.5Nd0.5Co14B1,1024.0
Tb1.5Nd0.5Fe17,391.0
Tb100(AlNi)101,47.0
Tb100Al179Ni21,84.0
Tb100Al9Ni191,56.0
Tb10Fe70B5H22,657.0
Tb11(InGe4)2,96.0
Tb11.8Dy24.9Fe63.3,620.0
Tb117Co59Sn111,38.0
Tb11In9Ni4,112.0
Tb12Co7,92.0
Tb12Y3Co5,72.0
Tb15(B2C7)2,145.0
Tb15Si9C,135.0
Tb19Gd19Er18Al25Fe19,97.0
Tb1Al1.5Fe0.5,114.0
Tb1Al1.5Ni3.5,13.0
Tb1Al1.5Ni3.5H3.8,105.0
Tb1Al1Cu0.05Ni0.95,47.0
Tb1Co0.1Ni4.9,29.0
Tb1Co0.6Ni0.4,87.0
Tb1Co0.7Ni0.3C2,17.0
Tb1Co0.85Ni0.15C2,30.0
Tb1Co0.8Ni1.2B2C1,5.9
Tb1Co2.25Cu0.75,368.0
Tb1Co2H3.2,50.0
Tb1Co5.1,980.0
Tb1Cu0.5Ni4.5,23.0
Tb1Fe0.12Co1.88,304.0
Tb1Fe0.1Ni4.9,49.0
Tb1Fe1.99,697.0
Tb1Fe10.5Mo1.5,455.0
Tb1Fe10.8Re1.2,475.0
Tb1Fe11.5Mo0.5,530.0
Tb1Fe3H3.5,300.0
Tb1Fe8.22Si1.45,517.0
Tb1Fe8.5Si2Ni1.5,593.0
Tb1Fe8.8Si0.87,523.0
Tb1Fe9.4Si2Ni0.6,588.0
Tb1Fe9.5Mo2.5,320.0
Tb1Fe9.7Si2Ni0.3,581.0
Tb1Fe9.8Si2Ni0.2,582.0
Tb1Fe9.9Si2Ni0.1,579.0
Tb1Ga0.58Fe1.42,400.0
Tb1Ga0.666Co1.334,95.0
Tb1Ga0.6Fe2.4,400.0
Tb1Ga1.7Fe0.3,34.0
Tb1Ga5.8Fe6.2,492.0
Tb1Ga6.2Fe5.8,475.0
Tb1Ga6.5Fe5.5,477.0
Tb1Ga7.45Fe4.55,327.0
Tb1Mn0.15Fe2,614.0
Tb1Mn0.1Fe2,644.0
Tb1Mn0.25Fe2,588.0
Tb1Mn0.7Fe1.3,430.0
Tb1Mn1.3Fe0.7,220.0
Tb1Mn1.5Cu0.5Ge2,222.0
Tb1Mn1.5Fe0.5Ge2,47.0
Tb1Mn1.5Fe9Mo1.5,300.0
Tb1Mn1.8Fe0.2,80.0
Tb1Mn2Fe8.5Mo1.5,300.0
Tb1Mn2H4.5,300.0
Tb1Mn3Fe7.5Mo1.5,235.0
Tb1Mn4Fe6.5Mo1.5,76.0
Tb1Mn5.52Fe0.48Sn6,442.35
Tb1Mn5Fe5.5Mo1.5,48.0
Tb1Mn6Ga0.05Ge5.95,452.0
Tb1Mn6Ga0.15Ge5.85,453.0
Tb1Mn6Ga0.1Ge5.9,453.0
Tb1Mn6Ga0.25Ge5.75,447.0
Tb1Mn6Ga0.2Ge5.8,452.0
Tb1Mn6Ga0.2Sn5.8,420.0
Tb1Mn6Ga0.4Ge5.6,447.0
Tb1Mn6Ga0.6Ge5.4,438.0
Tb1Nb0.55Fe11.45,541.0
Tb1Nb0.65Fe11.35,537.0
Tb1Nb0.6Fe11.4,539.0
Tb1Nb0.75Fe11.25,537.0
Tb1Nb0.7Fe11.3,541.0
Tb1Nb0.8Fe11.2,534.0
Tb1Pr7Nb1.5Fe84.5B6,583.15
Tb1Ta0.5Fe11.5,568.0
Tb1Ti0.85Ge1Mo0.15,185.125
Tb1Ti1Fe11N0.5,630.0
Tb1V0.05Co2,232.0
Tb1V0.15Co2,228.0
Tb1V0.1Co2,230.0
Tb1V0.2Co2,214.0
Tb2.1Co14Si3,623.0
Tb2.1Co15Si2,808.0
Tb2.1Co16Si1,1023.0
Tb2.1Co17,1100.0
Tb2.1Y0.9Co1,61.0
Tb2.4Y0.6Co1,72.0
Tb20AlNi39,53.0
Tb21Fe79,403.0
Tb21Y9Co10,61.0
Tb22(Fe23Co3)3,473.15
Tb22.3Ce16.3Gd19.7Dy20.1Ho21.6,140.0
Tb23(FeB)80,16.0
Tb25(Al24Ni)2,118.0
Tb25.4Fe5968Co1492,503.15
Tb26Ga11Co6,76.0
Tb26Ga7.6Co9.4,71.0
Tb26Ga9Co8,74.0
Tb26Ga9Ni8,82.0
Tb28.2Co71.8,403.15
Tb2Al0.3In0.7,113.0
Tb2Al0.4In0.6,83.0
Tb2Al0.5Ga0.5Co2,92.0
Tb2Al1Co1.8Cu0.2,80.0
Tb2Al1Co1.8Ni0.2,84.0
Tb2Al2Co15,913.0
Tb2Al3.14Fe13.86,475.0
Tb2Al3Co,47.0
Tb2AlCo2,98.0
Tb2BeCo17,1148.0
Tb2C,266.0
Tb2CdCu2,87.0
Tb2Co12As7,131.0
Tb2Co12P7,150.0
Tb2Co14B,1035.0
Tb2Co17,1142.5
Tb2Co2I,96.0
Tb2Co7,717.0
Tb2Co7B3,355.0
Tb2CoSi2,198.0
Tb2CrSbO7,15.0
Tb2Dy4Mn0.25Fe0.75Sb2,238.0
Tb2Fe12Co2B,752.0
Tb2Fe14B,620.0
Tb2Fe14B1H4.4,657.0
Tb2Fe14C,585.0
Tb2Fe17,410.0
Tb2Fe17C,537.0
Tb2Fe17C1.5,540.0
Tb2Fe17C2,680.0
Tb2Fe17C3,679.0
Tb2Fe17H2.5,559.0
Tb2Fe17N2.3,733.0
Tb2Fe17N2.5,730.0
Tb2Fe17N2.7,730.0
Tb2Fe17N2.8,733.0
Tb2Fe17N3,736.0
Tb2Fe2Co12B,1035.0
Tb2Fe5Co9B,1001.0
Tb2Fe9Co5B,885.0
Tb2FeSi2,136.0
Tb2Ga1.9Co15.1,987.0
Tb2Ga1Co2H6.2,62.0
Tb2Ga2.85Co14.15,840.0
Tb2Ga2Co15,946.0
Tb2Ga3.8Co13.2,635.0
Tb2Ga3Co,33.0
Tb2Ga3Co14,780.0
Tb2Ga4Co13,647.0
Tb2Ga5Co12,429.0
Tb2Ga6Co11,331.0
Tb2Ga7Co10,129.0
Tb2Ga8.55Co8.45,16.0
Tb2Ga8.5Fe8.5,455.0
Tb2Ga8Co9,72.0
Tb2Ga8Fe9,450.0
Tb2GaCo16,1083.0
Tb2GaCo2,98.0
Tb2Gd3,270.0
Tb2GeRh3,56.0
Tb2In,180.0
Tb2InCu2,81.0
Tb2Mn0.5Ga6,28.0
Tb2Mn2Co15,1047.0
Tb2Mn3Co14,1029.0
Tb2Mn3Si5,89.0
Tb2Mn4Co13,916.0
Tb2Mn6Co11,578.0
Tb2Mn7Co10,565.0
Tb2MnCo16,1164.0
Tb2Ni17,178.0
Tb2Ni2Pb,40.0
Tb2Ni7,99.5
Tb2Pt,98.0
Tb2Si0.4Ni2.6,78.0
Tb2Y3Co10,98.0
Tb2Y3Fe10,620.0
Tb2Zr7Fe87B4,319.0
Tb3(AlNi3)2,61.0
Tb3(Co2Sn)4,91.0
Tb3(SbPd2)4,7.4
Tb3(YCo5)2,154.0
Tb33Y67Fe200,596.0
Tb37(Gd20Ga)3,297.0
Tb3Al0.75Co3.25,151.0
Tb3Al2,190.0
Tb3Al2Co7,209.0
Tb3Co,82.0
Tb3Co11B4,411.5
Tb3Co2.2Si1.8,128.5
Tb3Co29(Si2B5)2,195.0
Tb3CoNi,96.0
Tb3Cr(Fe7N)4,658.0
Tb3Dy7Fe15,588.15
Tb3Fe36(B6Mo)2,455.61
Tb3Fe5O12,554.2
Tb3Ga1Co3H9.7,40.0
Tb3Ga2Co7,224.0
Tb3GaCo3,97.0
Tb3GaCo8,338.0
Tb3Gd3FeBi2,302.0
Tb3Gd3FeSbTe,258.0
Tb3Gd9Co7,159.0
Tb3Ho17Co40,94.0
Tb3Ho7Co20,129.0
Tb3NiGe2,128.0
Tb3Pd2,40.0
Tb3Si11Pt23,25.0
Tb3Si2Ni,135.0
Tb3SiNi8,32.0
Tb3Ta1Fe28H6.9,546.0
Tb3TaFe28,447.0
Tb3V1.8Fe27.2,479.0
Tb3Y7Co20,67.0
Tb4BiSb2,50.0
Tb4Co31B15,224.0
Tb4CrGa12,22.0
Tb4Er,150.0
Tb4Fe34C3,540.0
Tb4Gd2Mn0.25Fe0.75Sb1Te1,292.0
Tb4Ge0.25Sb2.75,145.0
Tb4Si0.7Sb2.3,180.0
Tb4YCo10,197.0
Tb4YFe10,670.0
Tb5(Al4Ni)2,59.0
Tb5(Co5H8)2,50.0
Tb5(In2Pd)2,97.0
Tb5(SiGe)2,110.5
Tb51Pd19,30.0
Tb5Co0.15Si2Ge1.85,116.0
Tb5Fe0.05Si1.95Ge1.95,112.0
Tb5Fe0.08Si1.92Ge1.92,111.0
Tb5Fe0.1Si1.9Ge1.9,111.0
Tb5Fe72(B6Mo)4,459.33
Tb5Gd9Al6Co5,91.0
Tb5Ge4,91.0
Tb5Pb3,215.3
Tb5Sb3,119.0
Tb5Si3Ge,215.0
Tb5Si4,225.0
Tb6(MnH)23,220.0
Tb6(Ni3As2)5,12.0
Tb6Cd5,185.0
Tb6Co1.67Si3,188.5
Tb6Co2Si3,186.9
Tb6CoTe2,174.0
Tb6Fe0.625Co0.375Bi2,155.0
Tb6Fe0.75Co0.25Bi2,155.0
Tb6Fe0.875Co0.125Bi2,155.0
Tb6Fe23,574.0
Tb6FeBi2,248.0
Tb6FeSb2,256.0
Tb6FeTe2,160.0
Tb6Gd6Co7,136.0
Tb6Mn0.25Co0.75Sb1Te1,234.0
Tb6Mn0.25Fe0.75Sb1Te1,266.0
Tb6Mn0.25Ni0.75Sb1Te1,260.0
Tb6Mn0.4Co0.6Sb1Te1,230.0
Tb6Mn0.5Fe0.5Bi2,376.0
Tb6Mn0.5Ni0.5Sb1Te1,272.0
Tb6Mn23,455.0
Tb6NiTe2,228.0
Tb6Te2Ru,135.0
Tb7(H9Rh)3,80.0
Tb7.6Dy21.2Fe71.2,515.0
Tb7Al11Au32,15.0
Tb7Fe72(B6Mo)4,439.18
Tb7Gd12Ga,275.0
Tb7Ho3Co20,185.0
Tb7Rh3,73.0
Tb7Y3Co20,176.0
Tb9.5Dy24Fe66.5,515.0
Tb9.9Dy26.5Fe63.6,510.0
Tb9.9Dy26.5Zr2Fe63.6,510.0
Tb9Dy24Fe67,620.0
Tb9Gd3Co7,118.0
Tb9HoCo20,210.0
Tb9Y11Fe40,610.0
Tb9Y5Al6Co5,30.0
Tb9YCo20,217.0
Tb9YFe20,685.0
TbAl2,111.0
TbAl7Fe5,248.0
TbAlCo,63.0
TbAlCo4,505.0
TbAlCu,52.0
TbAlFe,195.0
TbAlNi,61.0
TbB2,147.0
TbB2Ru,49.0
TbB2Ru3,83.0
TbCd,159.0
TbCl3,3.7
TbCo2,230.0
TbCo2B2C,5.949999999999999
TbCo2Ni3,305.0
TbCo3,483.0
TbCo3B2,31.5
TbCo3Sn,105.0
TbCo4B,453.25
TbCo5,980.0
TbCo9Si2,463.0
TbCo9Si4,863.0
TbCoC,22.0
TbCoC2,27.5
TbCoNi4,55.0
TbCoSiNi3,43.0
TbCr2Si2C,16.6
TbCrO4,20.0
TbCu,80.0
TbCu4Ag,20.0
TbCu5,40.0
TbCu7,483.15
TbCuSi,47.0
TbCuSiNi3,13.0
TbEr9,25.0
TbEuMnCoO6,113.0
TbF3,3.95
TbFe11Mo,500.0
TbFe18B6Mo,480.46
TbFe2,697.0
TbFe2Co2B,719.0
TbFe2H3,300.0
TbFe3,649.5
TbFe4,393.15
TbFe8(SiNi)2,594.0
TbFe9Si2Ni,592.0
TbFeCo,428.15
TbFeCo3B,699.0
TbFeNi4,280.0
TbFeSi,124.0
TbFeSiNi3,156.0
TbGa,156.5
TbGa2Co3,205.0
TbGa2FeCo2,490.0
TbGa3Co14,755.0
TbGa5Co12,388.0
TbGa7Co10,95.0
TbGa7Co5,299.0
TbGa7Fe5,403.0
TbGaCo16,900.0
TbGaCo4,499.0
TbGaFeCo3,625.0
TbGaNi4,19.0
TbGdAlCo,73.0
TbGePd2,9.7
TbGeRu,70.0
TbH2,18.0
TbHo9Co20,85.0
TbInPd,72.0
TbIr2,45.5
TbMg,81.0
TbMg3,108.0
TbMn2,48.0
TbMn2H,66.0
TbMn3(FeSn2)3,408.45
TbMn4(CuO4)3,395.0
TbMn5,445.0
TbMn5Ge3,310.0
TbMn6(Sn2Ge)2,428.0
TbMn6GaSn5,396.0
TbMnFe,320.0
TbMnNi2,131.0
TbMnSiNi3,119.0
TbN,43.8
TbNbFe41B7,430.0
TbNdAl2Fe15,451.0
TbNdAl3Fe14,485.0
TbNdAl4Fe13,475.0
TbNdAl5Fe12,430.0
TbNdAl6Fe11,354.0
TbNdAl7Fe10,260.0
TbNdAl8Fe9,234.0
TbNdAlFe16,417.0
TbNdCo14B,1015.0
TbNdFe12Co2B,738.0
TbNdFe14B,622.0
TbNdFe17,376.0
TbNdFe4Co10B,1001.0
TbNdFe8Co6B,907.0
TbNi,66.0
TbNi2,37.1
TbNi2B2C,9.0
TbNi3,99.0
TbNi4Au,28.0
TbNi4B,18.1
TbNi5,23.0
TbNiSnH,10.0
TbOs2,33.0
TbPr7Fe28Co10BC3,736.15
TbPt,56.0
TbPt2,10.6
TbPt3,16.0
TbPt5,7.0
TbRh2,40.0
TbRu2,52.0
TbScGe,216.0
TbSi2Rh3,37.0
TbSiNi4,37.0
TbSiRh,55.0
TbTiCo11,1070.0
TbTiFe11,554.0
TbTiFe11H,620.0
TbTiFe11N,754.0
TbVO3,113.0
TbYCo4,128.0
TbZn,202.0
TbZrSb,61.0
Te,0.0
Th,0.0
Th(Al2Fe)4,147.2
Th(FeP3)4,1.2
Th(VFe5)2,515.0
Th0.95Co5.1,650.0
Th0.965Co5.07,540.0
Th10Fe85C6,462.0
Th1Al0.33Fe2.67,341.0
Th1Fe11C1.5,419.0
Th1Fe11C1.8,512.0
Th2Co17,1035.0
Th2Fe14B,487.0
Th2Fe17,311.0
Th2Fe17C1.2,462.0
Th2Fe17H6,471.0
Th2Fe7,570.0
Th3N4,362.0
Th3U57P80,141.0
Th6Mn23H30,329.0
ThCo4B,302.5
ThCo5,480.0
ThFe2Co3,690.0
ThFe3,425.0
ThFe3H,386.0
ThFe5,682.5
ThFeCo4,560.0
ThMn4(CuO4)3,370.0
ThMnIn,270.0
Ti,0.0
Ti(CoO2)2,47.8
Ti(CrTe2)2,214.0
Ti(CrTe2)4,74.0
Ti(FeO2)2,142.0
Ti(FeS2)2,290.0
Ti(FeSe2)2,270.0
Ti(Mn6Al5)9,646.15
Ti0.01Cr0.99O2,643.15
Ti0.01Mn0.1Cu0.05Ni99.84,624.15
Ti0.01Mn1Cu1Ni97.94Mo0.05,608.15
Ti0.02Sn0.98O2,273.0
Ti0.05Al1Cr0.95Ge1,62.8
Ti0.05Mn0.9Zn0.1Fe1.9Ni0.05O4,551.5
Ti0.05Sn0.95O2,273.0
Ti0.06Cr0.94O2,625.15
Ti0.07Sn0.93O2,273.0
Ti0.11Fe1Bi0.89O3,1123.15
Ti0.15Mn0.9Zn0.1Fe1.7Ni0.15O4,498.0
Ti0.15Nb0.85Co1Sn1,17.0
Ti0.1Fe0.9,1033.0
Ti0.1Fe1.8Co1.1O4,755.0
Ti0.1Fe1.8Cu1.1O4,688.0
Ti0.1Fe2.9O4,798.15
Ti0.1Mn0.65Zn0.35Fe1.9O4,430.0
Ti0.1Mn0.8Zn0.2Fe1.9O4,485.0
Ti0.1Mn0.9Zn0.1Fe1.8Ni0.1O4,552.0
Ti0.1Ni0.9,553.0
Ti0.229Co0.771,550.0
Ti0.25Fe0.75,238.0
Ti0.25Mn0.9Zn0.1Fe1.5Ni0.25O4,451.0
Ti0.25Mn1Co2Sn0.75,480.0
Ti0.25Nb0.75Co1Sn1,23.0
Ti0.2Fe0.8Co2Ge1,840.0
Ti0.2Fe1.6Co1.2O4,809.075
Ti0.2Mn0.9Zn0.1Fe1.6Ni0.2O4,477.0
Ti0.35Nb0.65Co1Sn1,91.0
Ti0.3Cr1.7Cu1Se4,332.0
Ti0.4Al1Fe2Co1Cu0.4Ni1,973.15
Ti0.4Fe0.6Co2Ge1,720.0
Ti0.4Fe1.2Cu1.4O4,608.0
Ti0.53Cr0.47N1,120.0
Ti0.55Mn0.45N1,305.0
Ti0.5Cr0.5N1,135.0
Ti0.5Cr1.5Cu1Se4,250.0
Ti0.5Cr4.5Te8,129.0
Ti0.5Fe1Co1.5O4,450.0
Ti0.5Mn23.5Ga23Ni53,973.0
Ti0.5Mn39Co9Ni41.5Sn10,306.0
Ti0.5Mn46Ni42.5Sn11,280.0
Ti0.5Nb0.5Co1Sn1,112.0
Ti0.625Mn0.375O2,340.0
Ti0.67Fe1.33O3,347.0
Ti0.6Fe0.4Co2Ge1,640.0
Ti0.71Mn0.29N1,305.0
Ti0.75Fe0.25Pb1O3,650.0
Ti0.76Fe1.24O3,269.0
Ti0.7Cr1.3Cu1Se4,165.0
Ti0.7Fe0.3Pb1O3,660.0
