composition,Tc_exp,contains_re
Tb0.4Nd0.6Co3,425.0,True
Tb0.4Pr0.3Nd0.3Fe1.93,598.0,True
Tb0.4Pr0.6Mn2Ge2,344.0,True
Tb0.4Y0.6Co2,98.0,True
Tb0.4Y0.6Mn6Sn6,380.0,True
Tb0.503Cu0.497,23.0,True
Tb0.5Ce0.5Mn2Ge2,336.0,True
Tb0.5Dy0.25Ho0.25Al0.25Co1.75,181.0,True
Tb0.5Dy0.25Ho0.25Co2,169.0,True
Tb0.5Dy0.25Ho0.25Fe0.25Co1.75,360.0,True
Tb0.5Dy0.5Ni2,28.6,True
Tb0.5Er0.5Ni2,21.0,True
Tb0.5Er0.5Ti0.85Ge1Mo0.15,194.0,True
Tb0.5Gd0.5,262.0,True
Tb0.5Gd0.5Co2,335.0,True
Tb0.5Gd0.5Fe3,695.0,True
Tb0.5Gd0.5N1,52.5,True
Tb0.5Ho0.5,74.0,True
Tb0.5Ho0.5N1,31.15,True
Tb0.5Ho0.5Ni2,25.6,True
Tb0.5La0.5Ni2,24.0,True
Tb0.5Mn34In15.5Ni50,313.0,True
Tb0.5Nd0.1Dy0.4Fe1.544Co0.386,697.0,True
Tb0.5Nd0.5Co3,442.0,True
Tb0.5Nd1.5Co14B1,1009.0,True
Tb0.5Nd1.5Fe14B1,599.0,True
Tb0.5Nd1.5Fe17,360.0,True
Tb0.5Pr0.5Mn2Ge2,344.0,True
Tb0.5Sm0.5Fe1Si1Ni3,120.0,True
Tb0.5Y0.5Co2,128.0,True
Tb0.63Y0.37,176.0,True
Tb0.6Ce0.2Pr0.2Fe2,603.0,True
Tb0.6Gd0.4Co2,304.0,True
Tb0.6Gd0.4Dy0.6Ho0.6Er0.6,221.0,True
Tb0.6Gd0.4Fe3,687.0,True
Tb0.6Gd0.4Mn6Sn6,428.0,True
Tb0.6Ho0.4Co2,182.0,True
Tb0.6Nd0.1Dy0.3Fe1.544Co0.386,701.0,True
Tb0.6Nd0.4Co3,452.0,True
Tb0.6Pr0.4Mn2Ge2,344.0,True
Tb0.6Y0.4Co1C2,18.0,True
Tb0.6Y0.4Co2,154.0,True
Tb0.6Y0.4Mn6Sn6,397.0,True
Tb0.75Dy0.25Ni2,32.599999999999994,True
Tb0.75Er0.25Ni2,29.0,True
Tb0.75Er0.25Ti0.85Ge1Mo0.15,242.0,True
Tb0.75Gd0.25N1,50.75,True
Tb0.75Ho0.25N1,37.45,True
Tb0.75Ho0.25Ni2,31.1,True
Tb0.75Nd0.25,180.0,True
Tb0.75Pr0.25,163.5,True
Tb0.75Pr0.25Mn2Ge2,340.0,True
Tb0.75Y0.25Co3B2,83.5,True
Tb0.7Ce0.3Mn2Ge2,339.0,True
Tb0.7Gd0.3,253.0,True
Tb0.7Gd0.3Co2,275.0,True
Tb0.7La0.3Ni2,29.0,True
Tb0.7Nd0.3Co3,468.0,True
Tb0.7Pr0.3Fe1.93B0.15,703.0,True
Tb0.7Pr0.3Mn2Ge2,340.0,True
Tb0.7Y0.3Co2,176.0,True
Tb0.865Y0.135,205.0,True
Tb0.8Er0.2Mn6Sn6,417.0,True
Tb0.8Gd0.2Co2,232.0,True
Tb0.8Gd0.2Fe3,667.0,True
Tb0.8Gd0.2Mn6Sn6,423.0,True
Tb0.8Ho0.2Co2,210.0,True
Tb0.8La0.2Ni2,32.0,True
Tb0.8Lu0.2Mn6Sn6,419.0,True
Tb0.8Nd0.2Co3,470.0,True
Tb0.8Nd0.2Mn6Ge6,450.0,True
Tb0.8Tm0.2Mn6Sn6,420.0,True
Tb0.8Y0.2Co2,197.0,True
Tb0.8Y0.2Fe2,670.0,True
Tb0.8Y0.2Mn6Sn6,408.0,True
Tb0.95Y0.05Al1Ni1,47.0,True
Tb0.95Y0.05Co3B2,28.0,True
Tb0.9Gd0.1Mn6Sn6,422.0,True
Tb0.9Gd0.1Ni1,68.0,True
Tb0.9Gd0.1Ni1H4,12.0,True
Tb0.9Nd0.1Co3,475.0,True
Tb0.9Y0.1Co2,217.0,True
Tb0.9Y0.1Co3B2,25.0,True
Tb0.9Y0.1Mn6Sn6,412.0,True
Tb1.5Nd0.5Co14B1,1024.0,True
Tb1.5Nd0.5Fe17,391.0,True
Tb100(AlNi)101,47.0,True
Tb100Al179Ni21,84.0,True
Tb100Al9Ni191,56.0,True
Tb10Fe70B5H22,657.0,True
Tb11(InGe4)2,96.0,True
Tb11.8Dy24.9Fe63.3,620.0,True
Tb117Co59Sn111,38.0,True
Tb11In9Ni4,112.0,True
Tb12Co7,92.0,True
Tb12Y3Co5,72.0,True
Tb15(B2C7)2,145.0,True
Tb15Si9C,135.0,True
Tb19Gd19Er18Al25Fe19,97.0,True
Tb1Al1.5Fe0.5,114.0,True
Tb1Al1.5Ni3.5,13.0,True
Tb1Al1.5Ni3.5H3.8,105.0,True
Tb1Al1Cu0.05Ni0.95,47.0,True
Tb1Co0.1Ni4.9,29.0,True
Tb1Co0.6Ni0.4,87.0,True
Tb1Co0.7Ni0.3C2,17.0,True
Tb1Co0.85Ni0.15C2,30.0,True
Tb1Co0.8Ni1.2B2C1,5.9,True
Tb1Co2.25Cu0.75,368.0,True
Tb1Co2H3.2,50.0,True
Tb1Co5.1,980.0,True
Tb1Cu0.5Ni4.5,23.0,True
Tb1Fe0.12Co1.88,304.0,True
Tb1Fe0.1Ni4.9,49.0,True
Tb1Fe1.99,697.0,True
Tb1Fe10.5Mo1.5,455.0,True
Tb1Fe10.8Re1.2,475.0,True
Tb1Fe11.5Mo0.5,530.0,True
Tb1Fe3H3.5,300.0,True
Tb1Fe8.22Si1.45,517.0,True
Tb1Fe8.5Si2Ni1.5,593.0,True
Tb1Fe8.8Si0.87,523.0,True
Tb1Fe9.4Si2Ni0.6,588.0,True
Tb1Fe9.5Mo2.5,320.0,True
Tb1Fe9.7Si2Ni0.3,581.0,True
Tb1Fe9.8Si2Ni0.2,582.0,True
Tb1Fe9.9Si2Ni0.1,579.0,True
Tb1Ga0.58Fe1.42,400.0,True
Tb1Ga0.666Co1.334,95.0,True
Tb1Ga0.6Fe2.4,400.0,True
Tb1Ga1.7Fe0.3,34.0,True
Tb1Ga5.8Fe6.2,492.0,True
Tb1Ga6.2Fe5.8,475.0,True
Tb1Ga6.5Fe5.5,477.0,True
Tb1Ga7.45Fe4.55,327.0,True
Tb1Mn0.15Fe2,614.0,True
Tb1Mn0.1Fe2,644.0,True
Tb1Mn0.25Fe2,588.0,True
Tb1Mn0.7Fe1.3,430.0,True
Tb1Mn1.3Fe0.7,220.0,True
Tb1Mn1.5Cu0.5Ge2,222.0,True
Tb1Mn1.5Fe0.5Ge2,47.0,True
Tb1Mn1.5Fe9Mo1.5,300.0,True
Tb1Mn1.8Fe0.2,80.0,True
Tb1Mn2Fe8.5Mo1.5,300.0,True
Tb1Mn2H4.5,300.0,True
Tb1Mn3Fe7.5Mo1.5,235.0,True
Tb1Mn4Fe6.5Mo1.5,76.0,True
Tb1Mn5.52Fe0.48Sn6,442.35,True
Tb1Mn5Fe5.5Mo1.5,48.0,True
Tb1Mn6Ga0.05Ge5.95,452.0,True
Tb1Mn6Ga0.15Ge5.85,453.0,True
Tb1Mn6Ga0.1Ge5.9,453.0,True
Tb1Mn6Ga0.25Ge5.75,447.0,True
Tb1Mn6Ga0.2Ge5.8,452.0,True
Tb1Mn6Ga0.2Sn5.8,420.0,True
Tb1Mn6Ga0.4Ge5.6,447.0,True
Tb1Mn6Ga0.6Ge5.4,438.0,True
Tb1Nb0.55Fe11.45,541.0,True
Tb1Nb0.65Fe11.35,537.0,True
Tb1Nb0.6Fe11.4,539.0,True
Tb1Nb0.75Fe11.25,537.0,True
Tb1Nb0.7Fe11.3,541.0,True
Tb1Nb0.8Fe11.2,534.0,True
Tb1Pr7Nb1.5Fe84.5B6,583.15,True
Tb1Ta0.5Fe11.5,568.0,True
Tb1Ti0.85Ge1Mo0.15,185.125,True
Tb1Ti1Fe11N0.5,630.0,True
Tb1V0.05Co2,232.0,True
Tb1V0.15Co2,228.0,True
Tb1V0.1Co2,230.0,True
Tb1V0.2Co2,214.0,True
Tb2.1Co14Si3,623.0,True
Tb2.1Co15Si2,808.0,True
Tb2.1Co16Si1,1023.0,True
Tb2.1Co17,1100.0,True
Tb2.1Y0.9Co1,61.0,True
Tb2.4Y0.6Co1,72.0,True
Tb20AlNi39,53.0,True
Tb21Fe79,403.0,True
Tb21Y9Co10,61.0,True
Tb22(Fe23Co3)3,473.15,True
Tb22.3Ce16.3Gd19.7Dy20.1Ho21.6,140.0,True
Tb23(FeB)80,16.0,True
Tb25(Al24Ni)2,118.0,True
Tb25.4Fe5968Co1492,503.15,True
Tb26Ga11Co6,76.0,True
Tb26Ga7.6Co9.4,71.0,True
Tb26Ga9Co8,74.0,True
Tb26Ga9Ni8,82.0,True
Tb28.2Co71.8,403.15,True
Tb2Al0.3In0.7,113.0,True
Tb2Al0.4In0.6,83.0,True
Tb2Al0.5Ga0.5Co2,92.0,True
Tb2Al1Co1.8Cu0.2,80.0,True
Tb2Al1Co1.8Ni0.2,84.0,True
Tb2Al2Co15,913.0,True
Tb2Al3.14Fe13.86,475.0,True
Tb2Al3Co,47.0,True
Tb2AlCo2,98.0,True
Tb2BeCo17,1148.0,True
Tb2C,266.0,True
Tb2CdCu2,87.0,True
Tb2Co12As7,131.0,True
Tb2Co12P7,150.0,True
Tb2Co14B,1035.0,True
Tb2Co17,1142.5,True
Tb2Co2I,96.0,True
Tb2Co7,717.0,True
Tb2Co7B3,355.0,True
Tb2CoSi2,198.0,True
Tb2CrSbO7,15.0,True
Tb2Dy4Mn0.25Fe0.75Sb2,238.0,True
Tb2Fe12Co2B,752.0,True
Tb2Fe14B,620.0,True
Tb2Fe14B1H4.4,657.0,True
Tb2Fe14C,585.0,True
Tb2Fe17,410.0,True
Tb2Fe17C,537.0,True
Tb2Fe17C1.5,540.0,True
Tb2Fe17C2,680.0,True
Tb2Fe17C3,679.0,True
Tb2Fe17H2.5,559.0,True
Tb2Fe17N2.3,733.0,True
Tb2Fe17N2.5,730.0,True
Tb2Fe17N2.7,730.0,True
Tb2Fe17N2.8,733.0,True
Tb2Fe17N3,736.0,True
Tb2Fe2Co12B,1035.0,True
Tb2Fe5Co9B,1001.0,True
Tb2Fe9Co5B,885.0,True
Tb2FeSi2,136.0,True
Tb2Ga1.9Co15.1,987.0,True
Tb2Ga1Co2H6.2,62.0,True
Tb2Ga2.85Co14.15,840.0,True
Tb2Ga2Co15,946.0,True
Tb2Ga3.8Co13.2,635.0,True
Tb2Ga3Co,33.0,True
Tb2Ga3Co14,780.0,True
Tb2Ga4Co13,647.0,True
Tb2Ga5Co12,429.0,True
Tb2Ga6Co11,331.0,True
Tb2Ga7Co10,129.0,True
Tb2Ga8.55Co8.45,16.0,True
Tb2Ga8.5Fe8.5,455.0,True
Tb2Ga8Co9,72.0,True
Tb2Ga8Fe9,450.0,True
Tb2GaCo16,1083.0,True
Tb2GaCo2,98.0,True
Tb2Gd3,270.0,True
Tb2GeRh3,56.0,True
Tb2In,180.0,True
Tb2InCu2,81.0,True
Tb2Mn0.5Ga6,28.0,True
Tb2Mn2Co15,1047.0,True
Tb2Mn3Co14,1029.0,True
Tb2Mn3Si5,89.0,True
Tb2Mn4Co13,916.0,True
Tb2Mn6Co11,578.0,True
Tb2Mn7Co10,565.0,True
Tb2MnCo16,1164.0,True
Tb2Ni17,178.0,True
Tb2Ni2Pb,40.0,True
Tb2Ni7,99.5,True
Tb2Pt,98.0,True
Tb2Si0.4Ni2.6,78.0,True
Tb2Y3Co10,98.0,True
Tb2Y3Fe10,620.0,True
Tb2Zr7Fe87B4,319.0,True
Tb3(AlNi3)2,61.0,True
Tb3(Co2Sn)4,91.0,True
Tb3(SbPd2)4,7.4,True
Tb3(YCo5)2,154.0,True
Tb33Y67Fe200,596.0,True
Tb37(Gd20Ga)3,297.0,True
Tb3Al0.75Co3.25,151.0,True
Tb3Al2,190.0,True
Tb3Al2Co7,209.0,True
Tb3Co,82.0,True
Tb3Co11B4,411.5,True
Tb3Co2.2Si1.8,128.5,True
Tb3Co29(Si2B5)2,195.0,True
Tb3CoNi,96.0,True
Tb3Cr(Fe7N)4,658.0,True
Tb3Dy7Fe15,588.15,True
Tb3Fe36(B6Mo)2,455.61,True
Tb3Fe5O12,554.2,True
Tb3Ga1Co3H9.7,40.0,True
Tb3Ga2Co7,224.0,True
Tb3GaCo3,97.0,True
Tb3GaCo8,338.0,True
Tb3Gd3FeBi2,302.0,True
Tb3Gd3FeSbTe,258.0,True
Tb3Gd9Co7,159.0,True
Tb3Ho17Co40,94.0,True
Tb3Ho7Co20,129.0,True
Tb3NiGe2,128.0,True
Tb3Pd2,40.0,True
Tb3Si11Pt23,25.0,True
Tb3Si2Ni,135.0,True
Tb3SiNi8,32.0,True
Tb3Ta1Fe28H6.9,546.0,True
Tb3TaFe28,447.0,True
Tb3V1.8Fe27.2,479.0,True
Tb3Y7Co20,67.0,True
Tb4BiSb2,50.0,True
Tb4Co31B15,224.0,True
Tb4CrGa12,22.0,True
Tb4Er,150.0,True
Tb4Fe34C3,540.0,True
Tb4Gd2Mn0.25Fe0.75Sb1Te1,292.0,True
Tb4Ge0.25Sb2.75,145.0,True
Tb4Si0.7Sb2.3,180.0,True
Tb4YCo10,197.0,True
Tb4YFe10,670.0,True
Tb5(Al4Ni)2,59.0,True
Tb5(Co5H8)2,50.0,True
Tb5(In2Pd)2,97.0,True
Tb5(SiGe)2,110.5,True
Tb51Pd19,30.0,True
Tb5Co0.15Si2Ge1.85,116.0,True
Tb5Fe0.05Si1.95Ge1.95,112.0,True
Tb5Fe0.08Si1.92Ge1.92,111.0,True
Tb5Fe0.1Si1.9Ge1.9,111.0,True
Tb5Fe72(B6Mo)4,459.33,True
Tb5Gd9Al6Co5,91.0,True
Tb5Ge4,91.0,True
Tb5Pb3,215.3,True
Tb5Sb3,119.0,True
Tb5Si3Ge,215.0,True
Tb5Si4,225.0,True
Tb6(MnH)23,220.0,True
Tb6(Ni3As2)5,12.0,True
Tb6Cd5,185.0,True
Tb6Co1.67Si3,188.5,True
Tb6Co2Si3,186.9,True
Tb6CoTe2,174.0,True
Tb6Fe0.625Co0.375Bi2,155.0,True
Tb6Fe0.75Co0.25Bi2,155.0,True
Tb6Fe0.875Co0.125Bi2,155.0,True
Tb6Fe23,574.0,True
Tb6FeBi2,248.0,True
Tb6FeSb2,256.0,True
Tb6FeTe2,160.0,True
Tb6Gd6Co7,136.0,True
Tb6Mn0.25Co0.75Sb1Te1,234.0,True
Tb6Mn0.25Fe0.75Sb1Te1,266.0,True
Tb6Mn0.25Ni0.75Sb1Te1,260.0,True
Tb6Mn0.4Co0.6Sb1Te1,230.0,True
Tb6Mn0.5Fe0.5Bi2,376.0,True
Tb6Mn0.5Ni0.5Sb1Te1,272.0,True
Tb6Mn23,455.0,True
Tb6NiTe2,228.0,True
Tb6Te2Ru,135.0,True
Tb7(H9Rh)3,80.0,True
Tb7.6Dy21.2Fe71.2,515.0,True
Tb7Al11Au32,15.0,True
Tb7Fe72(B6Mo)4,439.18,True
Tb7Gd12Ga,275.0,True
Tb7Ho3Co20,185.0,True
Tb7Rh3,73.0,True
Tb7Y3Co20,176.0,True
Tb9.5Dy24Fe66.5,515.0,True
Tb9.9Dy26.5Fe63.6,510.0,True
Tb9.9Dy26.5Zr2Fe63.6,510.0,True
Tb9Dy24Fe67,620.0,True
Tb9Gd3Co7,118.0,True
Tb9HoCo20,210.0,True
Tb9Y11Fe40,610.0,True
Tb9Y5Al6Co5,30.0,True
Tb9YCo20,217.0,True
Tb9YFe20,685.0,True
TbAl2,111.0,True
TbAl7Fe5,248.0,True
TbAlCo,63.0,True
TbAlCo4,505.0,True
TbAlCu,52.0,True
TbAlFe,195.0,True
TbAlNi,61.0,True
TbB2,147.0,True
TbB2Ru,49.0,True
TbB2Ru3,83.0,True
TbCd,159.0,True
TbCl3,3.7,True
TbCo2,230.0,True
TbCo2B2C,5.949999999999999,True
TbCo2Ni3,305.0,True
TbCo3,483.0,True
TbCo3B2,31.5,True
TbCo3Sn,105.0,True
TbCo4B,453.25,True
TbCo5,980.0,True
TbCo9Si2,463.0,True
TbCo9Si4,863.0,True
TbCoC,22.0,True
TbCoC2,27.5,True
TbCoNi4,55.0,True
TbCoSiNi3,43.0,True
TbCr2Si2C,16.6,True
TbCrO4,20.0,True
TbCu,80.0,True
TbCu4Ag,20.0,True
TbCu5,40.0,True
TbCu7,483.15,True
TbCuSi,47.0,True
TbCuSiNi3,13.0,True
TbEr9,25.0,True
TbEuMnCoO6,113.0,True
TbF3,3.95,True
TbFe11Mo,500.0,True
TbFe18B6Mo,480.46,True
TbFe2,697.0,True
TbFe2Co2B,719.0,True
TbFe2H3,300.0,True
TbFe3,649.5,True
TbFe4,393.15,True
TbFe8(SiNi)2,594.0,True
TbFe9Si2Ni,592.0,True
TbFeCo,428.15,True
TbFeCo3B,699.0,True
TbFeNi4,280.0,True
TbFeSi,124.0,True
TbFeSiNi3,156.0,True
TbGa,156.5,True
TbGa2Co3,205.0,True
TbGa2FeCo2,490.0,True
TbGa3Co14,755.0,True
TbGa5Co12,388.0,True
TbGa7Co10,95.0,True
TbGa7Co5,299.0,True
TbGa7Fe5,403.0,True
TbGaCo16,900.0,True
TbGaCo4,499.0,True
TbGaFeCo3,625.0,True
TbGaNi4,19.0,True
TbGdAlCo,73.0,True
TbGePd2,9.7,True
TbGeRu,70.0,True
TbH2,18.0,True
TbHo9Co20,85.0,True
TbInPd,72.0,True
TbIr2,45.5,True
TbMg,81.0,True
TbMg3,108.0,True
TbMn2,48.0,True
TbMn2H,66.0,True
TbMn3(FeSn2)3,408.45,True
TbMn4(CuO4)3,395.0,True
TbMn5,445.0,True
TbMn5Ge3,310.0,True
TbMn6(Sn2Ge)2,428.0,True
TbMn6GaSn5,396.0,True
TbMnFe,320.0,True
TbMnNi2,131.0,True
TbMnSiNi3,119.0,True
TbN,43.8,True
TbNbFe41B7,430.0,True
TbNdAl2Fe15,451.0,True
TbNdAl3Fe14,485.0,True
TbNdAl4Fe13,475.0,True
TbNdAl5Fe12,430.0,True
TbNdAl6Fe11,354.0,True
TbNdAl7Fe10,260.0,True
TbNdAl8Fe9,234.0,True
TbNdAlFe16,417.0,True
TbNdCo14B,1015.0,True
TbNdFe12Co2B,738.0,True
TbNdFe14B,622.0,True
TbNdFe17,376.0,True
TbNdFe4Co10B,1001.0,True
TbNdFe8Co6B,907.0,True
TbNi,66.0,True
TbNi2,37.1,True
TbNi2B2C,9.0,True
TbNi3,99.0,True
TbNi4Au,28.0,True
TbNi4B,18.1,True
TbNi5,23.0,True
TbNiSnH,10.0,True
TbOs2,33.0,True
TbPr7Fe28Co10BC3,736.15,True
TbPt,56.0,True
TbPt2,10.6,True
TbPt3,16.0,True
TbPt5,7.0,True
TbRh2,40.0,True
TbRu2,52.0,True
TbScGe,216.0,True
TbSi2Rh3,37.0,True
TbSiNi4,37.0,True
TbSiRh,55.0,True
TbTiCo11,1070.0,True
TbTiFe11,554.0,True
TbTiFe11H,620.0,True
TbTiFe11N,754.0,True
TbVO3,113.0,True
TbYCo4,128.0,True
TbZn,202.0,True
TbZrSb,61.0,True
Te,0.0,False
Th,0.0,False
Th(Al2Fe)4,147.2,False
Th(FeP3)4,1.2,False
Th(VFe5)2,515.0,False
Th0.95Co5.1,650.0,False
Th0.965Co5.07,540.0,False
Th10Fe85C6,462.0,False
Th1Al0.33Fe2.67,341.0,False
Th1Fe11C1.5,419.0,False
Th1Fe11C1.8,512.0,False
Th2Co17,1035.0,False
Th2Fe14B,487.0,False
Th2Fe17,311.0,False
Th2Fe17C1.2,462.0,False
Th2Fe17H6,471.0,False
Th2Fe7,570.0,False
Th3N4,362.0,False
Th3U57P80,141.0,False
Th6Mn23H30,329.0,False
ThCo4B,302.5,False
ThCo5,480.0,False
ThFe2Co3,690.0,False
ThFe3,425.0,False
ThFe3H,386.0,False
ThFe5,682.5,False
ThFeCo4,560.0,False
ThMn4(CuO4)3,370.0,False
ThMnIn,270.0,False
Ti,0.0,False
Ti(CoO2)2,47.8,False
Ti(CrTe2)2,214.0,False
Ti(CrTe2)4,74.0,False
Ti(FeO2)2,142.0,False
Ti(FeS2)2,290.0,False
Ti(FeSe2)2,270.0,False
Ti(Mn6Al5)9,646.15,False
Ti0.01Cr0.99O2,643.15,False
Ti0.01Mn0.1Cu0.05Ni99.84,624.15,False
Ti0.01Mn1Cu1Ni97.94Mo0.05,608.15,False
Ti0.02Sn0.98O2,273.0,False
Ti0.05Al1Cr0.95Ge1,62.8,False
Ti0.05Mn0.9Zn0.1Fe1.9Ni0.05O4,551.5,False
Ti0.05Sn0.95O2,273.0,False
Ti0.06Cr0.94O2,625.15,False
Ti0.07Sn0.93O2,273.0,False
Ti0.11Fe1Bi0.89O3,1123.15,False
Ti0.15Mn0.9Zn0.1Fe1.7Ni0.15O4,498.0,False
Ti0.15Nb0.85Co1Sn1,17.0,False
Ti0.1Fe0.9,1033.0,False
Ti0.1Fe1.8Co1.1O4,755.0,False
Ti0.1Fe1.8Cu1.1O4,688.0,False
Ti0.1Fe2.9O4,798.15,False
Ti0.1Mn0.65Zn0.35Fe1.9O4,430.0,False
Ti0.1Mn0.8Zn0.2Fe1.9O4,485.0,False
Ti0.1Mn0.9Zn0.1Fe1.8Ni0.1O4,552.0,False
Ti0.1Ni0.9,553.0,False
Ti0.229Co0.771,550.0,False
Ti0.25Fe0.75,238.0,False
Ti0.25Mn0.9Zn0.1Fe1.5Ni0.25O4,451.0,False
Ti0.25Mn1Co2Sn0.75,480.0,False
Ti0.25Nb0.75Co1Sn1,23.0,False
Ti0.2Fe0.8Co2Ge1,840.0,False
Ti0.2Fe1.6Co1.2O4,809.075,False
Ti0.2Mn0.9Zn0.1Fe1.6Ni0.2O4,477.0,False
Ti0.35Nb0.65Co1Sn1,91.0,False
Ti0.3Cr1.7Cu1Se4,332.0,False
Ti0.4Al1Fe2Co1Cu0.4Ni1,973.15,False
Ti0.4Fe0.6Co2Ge1,720.0,False
Ti0.4Fe1.2Cu1.4O4,608.0,False
Ti0.53Cr0.47N1,120.0,False
Ti0.55Mn0.45N1,305.0,False
Ti0.5Cr0.5N1,135.0,False
Ti0.5Cr1.5Cu1Se4,250.0,False
Ti0.5Cr4.5Te8,129.0,False
Ti0.5Fe1Co1.5O4,450.0,False
Ti0.5Mn23.5Ga23Ni53,973.0,False
Ti0.5Mn39Co9Ni41.5Sn10,306.0,False
Ti0.5Mn46Ni42.5Sn11,280.0,False
Ti0.5Nb0.5Co1Sn1,112.0,False
Ti0.625Mn0.375O2,340.0,False
Ti0.67Fe1.33O3,347.0,False
Ti0.6Fe0.4Co2Ge1,640.0,False
Ti0.71Mn0.29N1,305.0,False
Ti0.75Fe0.25Pb1O3,650.0,False
Ti0.76Fe1.24O3,269.0,False
Ti0.7Cr1.3Cu1Se4,165.0,False
Ti0.7Fe0.3Pb1O3,660.0,False
Ti0.7Nb0.3Co1Sn1,120.0,False
Ti0.824Mn0.176O2,340.0,False
Ti0.83Fe1.83O3,260.0,False
Ti0.85Nb0.15Co1Sn1,155.0,False
Ti0.86Mn0.14N1,305.0,False
Ti0.8Co0.2O2,300.0,False
Ti0.8Cu0.2O2,340.0,False
Ti0.8Fe0.2Co2Ge1,447.0,False
Ti0.8Fe0.4Co1.8O4,200.0,False
Ti0.91Mn0.09N1,305.0,False
Ti0.934Mn0.066O2,340.0,False
Ti0.93Co0.07O2,780.0,False
Ti0.93Mn0.07O2,680.0,False
Ti0.952Mn0.048O2,340.0,False
Ti0.95Cu0.05O2,350.0,False
Ti0.95Fe2.05Sn1,120.0,False
Ti0.95Mn0.05N1,305.0,False
Ti0.95Mn0.05O2,680.0,False
Ti0.95Nb0.05Co1Sn1,141.0,False
Ti0.974Mn0.026O2,340.0,False
Ti0.97Co0.03O2,400.0,False
Ti0.97Mn0.03O2,680.0,False
Ti0.98Co0.02O2,300.0,False
Ti0.98Mn0.02N1,305.0,False
Ti0.98Mn0.02O2,420.0,False
Ti0.9957Fe0.01O2,1150.0,False
Ti0.99Fe0.01O2,815.0,False
Ti0.9Fe2.1Sn1,300.0,False
Ti1.06Cr0.94Cu1S4,9.3,False
Ti1.16Cr0.84Cu1S4,55.0,False
Ti1.1Cr0.9Cu1S4,20.0,False
Ti1.2Cr0.8Cu1S4,153.0,False
Ti1.3Cr0.7Cu1S4,163.0,False
Ti1.6Cr0.4Cu1S4,257.0,False
Ti100Be179Cu21,13.0,False
Ti100Fe43Co57,33.9,False
Ti100Fe67Co33,39.2,False
Ti100Mn150H97,213.0,False
Ti107Co393,38.0,False
Ti12.5Mn32.1Co16.1Ni39.3,225.0,False
Ti13.8Mn31.6Co14.1Ni40.5,342.0,False
Ti15Mn35Co14.5Ni35.5,367.0,False
Ti1Al0.2Fe1.8,43.0,False
Ti1Al0.4Fe1.6,151.0,False
Ti1Al0.6Fe1.4,143.0,False
Ti1Al0.8Fe1.2,73.0,False
Ti1Cr0.3Fe1.7,51.0,False
Ti1Fe2.5,422.0,False
Ti1Mn1.5H0.97,213.0,False
Ti1V0.3Fe1.7,175.0,False
Ti25(Be23Cu2)2,7.5,False
Ti25Be43Cu7,15.0,False
Ti29Co71,44.0,False
Ti2AlFe,38.0,False
Ti2Be3Cu,33.0,False
Ti2Co12P7,67.0,False
Ti2Fe2.4Co0.6Si1,160.0,False
Ti2Fe3Si,300.0,False
Ti2FeCo,57.0,False
Ti2FeS4,102.6,False
Ti2GaFe,27.0,False
Ti2Mn25Al23,668.0,False
Ti2Mn46Ni41Sn11,258.0,False
Ti3(Co10B3)2,478.0,False
Ti30.5Fe69.5,420.0,False
Ti31.5Fe68.5,420.0,False
Ti311Fe689,318.0,False
Ti31Fe69,420.0,False
Ti3Fe0.5Co0.5Bi5O15,618.15,False
Ti3Fe0.5Ni0.5Bi5O15,726.0,False
Ti3Fe1.4Ni0.6Bi6O18,788.0,False
Ti4Fe42.3Si7.8Ni28.2B17.7,375.0,False
Ti4Fe49.35Si7.8Ni21.15B17.7,590.0,False
Ti50Be77Cu23,28.0,False
Ti50Be81Cu19,22.0,False
Ti50Fe39Co11,8.4,False
Ti5Fe2Co3,13.9,False
Ti5Fe4Co70Si10Ni2B9,534.15,False
Ti5Fe4Co70Si15(NiB2)2,534.15,False
Ti6Nb1.2Al7.5Fe35.3Co34Cu3Ni13,1117.0,False
Ti7(Al11Fe36)2,929.0,False
Ti7.5Nb2.5Fe56Co7Ni7B20,727.15,False
Ti7Co18,42.0,False
Ti7Fe80CuB12,413.0,False
Ti8Fe17,420.0,False
Ti8Mn3(B4Ru9)2,120.0,False
Ti973Fe2027,70.0,False
TiAlCo2,134.5,False
TiAlFe,17.0,False
TiAlFe2,123.0,False
TiAlPd2,900.0,False
TiCo2,59.0,False
TiCo2Ge,387.0,False
TiCo2Si,370.0,False
TiCo2Sn,364.0,False
TiCoSb,900.0,False
TiCoSn,135.0,False
TiCrF5,26.0,False
TiCrFeCuNi,50.0,False
TiFe2,373.5,False
TiFe2Sn,240.0,False
TiFeCoSi,583.0,False
TiFeCoSn,213.5,False
TiGaCo2,128.0,False
TiMn26Al23,668.0,False
TiMn2Cu3Ni94,571.15,False
TiMn2O4,81.5,False
TiMn46Ni42Sn11,272.0,False
TiMn5(Ga2Ni5)2,318.0,False
TiMn53Al46,638.15,False
TiMnCo2,938.0,False
TiN,700.0,False
TiNbAlV,800.0,False
TiO2,300.0,False
Tl,0.0,False
Tl(CoS)2,150.0,False
Tl(FeSb3)4,80.0,False
Tl(FeTe)3,220.0,False
Tl1Co2Se0.25S1.75,135.0,False
Tl1Co2Se0.5S1.5,130.0,False
Tl1Co2Se0.7S1.3,120.0,False
